index,source,target
221,"{c05}≪ＨＲ3以上≫{/c}の
{c05}≪火山≫{/c}での{c05}≪採掘≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Found in {c05}[HR3+] 
{/c}Mining: {c05}Volcano {/c}or
Trading: {c05}Npoints{/c}."
222,"{c05}≪火山≫{/c}での{c05}≪採掘≫{/c}や
{c05}≪ＨＲ3以上≫{/c}の
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Mining: {c05}Volcano 
{/c}or 
Trading [HR3+]: {c05}Npoints{/c}."
223,dummy,
224,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。","{c05}Account Item 
{c02}Cannot be brought 
back from quests{/c}."
225,"{c05}≪ＨＲ1〜2≫{/c}の
{c05}≪沼地≫{/c}での{c05}≪採掘≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Found in {c05}[HR1-2] 
{/c}Mining: {c05}Swamp {/c}or
Trading: {c05}Npoints{/c}."
226,"{c05}≪ＨＲ3以上≫{/c}の
{c05}≪沼地≫≪雪山≫{/c}で
{c05}≪採掘≫{/c}することで入手可能。","Found in {c05}[HR3+] 
{/c}Mining: {c05}Swamp {/c}or
{c05}Snowy Mountains{/c}."
227,"{c05}≪マイガーデン≫{/c}や
{c05}≪調合≫
{/c}することで入手可能。","Obtain from {c05}Combining {/c}or
from {c05}My Garden{/c}."
228,"夜の{c05}≪密林≫≪潮島≫{/c}での
{c05}≪採掘≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Mining [Night]: {c05}Jungle 
{/c}and {c05}Tidal Island {/c}or
Trading [HR3+]: {c05}Npoints{/c}."
229,dummy,
230,"{c05}≪マイガーデン≫{/c}や
{c05}≪特定のクエスト≫{/c}で
{c05}≪採取≫{/c}することで入手可能。","Obtain from {c05}My Garden {/c}or 
from certain quests."
231,"{c05}≪マイガーデン≫{/c}や
{c05}≪峡谷≫{/c}での{c05}≪採取≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtain from {c05}My Garden. 
{/c}Gathering: {c05}Gorge
{/c}Trading: {c05}Npoints {/c}."
232,"{c05}≪マイガーデン≫{/c}や{c05}≪特定の
クエスト≫{/c}での{c05}≪採取≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Obtain from {c05}My Garden {/c}or 
from certain quests. Or 
Trading: {c05}Npoints{/c}."
233,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。","{c05}Account Item 
{c02}Cannot be brought 
back from quests{/c}."
234,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}や
{c05}≪密林≫{/c}での{c05}≪釣り≫{/c}や
{c05}≪調合屋≫{/c}から入手可能。","Fishing: {c05}Jungle 
{/c}or purchase from the 
{c05}Combiner{/c}."
235,"{c05}≪密林≫{/c}での{c05}≪釣り≫{/c}や
{c05}≪食材屋≫{/c}から入手可能。","Fishing: {c05}Jungle 
{/c}or purchase from the 
{c05}Grocery Store{/c}."
236,"昼の{c05}≪密林≫{/c}で
{c05}≪釣り≫{/c}
することで入手可能。",Fishing [Day]: {c05}Jungle{/c}.
237,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}や
{c05}≪密林≫{/c}での{c05}≪釣り≫{/c}や
{c05}≪調合屋≫{/c}から入手可能。","Fishing: {c05}Jungle 
{/c}or purchase from the 
{c05}Combiner{/c}."
238,"昼の{c05}≪密林≫≪沼地≫{/c}での
{c05}≪釣り≫{/c}や
{c05}≪調合屋≫{/c}から入手可能。","Fishing [Day]: {c05}Jungle {/c}and 
{c05}Swamp {/c}or purchase 
from the {c05}Combiner{/c}."
239,"{c05}≪沼地≫≪樹海≫{/c}で
{c05}≪釣り≫{/c}
することで入手可能。","Fishing: {c05}Swamp {/c}and 
{c05}Great Forest{/c}."
240,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}や
{c05}≪樹海≫{/c}で
{c05}≪釣り≫{/c}することで入手可能。",Fishing: {c05}Great Forest{/c}.
241,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}や
{c05}≪樹海≫{/c}で
{c05}≪釣り≫{/c}することで入手可能。",Fishing: {c05}Great Forest{/c}.
242,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}や
{c05}≪密林≫≪森丘≫{/c}で
{c05}≪釣り≫{/c}することで入手可能。","Fishing: 
{c05}Great Forest {/c}and 
{c05}Forest & Hills{/c}."
243,"{c05}≪樹海≫{/c}で
{c05}≪釣り≫{/c}
することで入手可能。","Fishing [Day]: 
{c05}Great Forest{/c}."
244,"昼の{c05}≪沼地≫≪塔≫{/c}で
{c05}≪釣り≫{/c}
することで入手可能。","Fishing [Day]: 
{c05}Swamp {/c}or {c05}Tower{/c}."
245,"昼の{c05}≪沼地≫≪塔≫{/c}で
{c05}≪釣り≫{/c}
することで入手可能。","Fishing [Day]: 
{c05}Swamp {/c}or {c05}Tower{/c}."
246,"{c05}≪沼地≫{/c}や{c05}≪樹海≫{/c}で
{c05}≪釣り≫{/c}
することで入手可能。","Fishing: {c05}Swamp {/c}or 
{c05}Great Forest{/c}."
247,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}や
{c05}≪密林≫≪砂漠≫{/c}で
{c05}≪釣り≫{/c}することで入手可能。","Fishing: {c05}Desert {/c}or 
{c05}Jungle{/c}."
248,"{c05}≪ＨＲ3以上≫{/c}の
{c05}≪沼地≫≪砂漠≫{/c}で
{c05}≪釣り≫{/c}することで入手可能。","Fishing [HR3+]: {c05}Swamp {/c}or 
{c05}Desert{/c}."
249,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。","{c05}Account Item 
{c02}Cannot be brought 
back from quests{/c}."
250,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}での
{c05}≪釣り≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Fishing: {c05}Jungle {/c}or 
{c05}Forest & Hill {/c}or 
Trading: {c05}GCP{/c}."
251,"昼の{c05}≪密林≫≪砂漠≫{/c}で
{c05}≪釣り≫{/c}
することで入手可能。","Fishing [Day]: 
{c05}Desert {/c}or {c05}Jungle{/c}."
252,"{c05}≪塔≫≪樹海≫{/c}で
{c05}≪釣り≫{/c}
することで入手可能。","Fishing: {c05}Tower {/c}or 
{c05}Great Forest{/c}."
253,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}や
{c05}≪樹海≫≪峡谷≫{/c}で
{c05}≪釣り≫{/c}することで入手可能。","Fishing: {c05}Gorge {/c}or 
{c05}Great Forest{/c}."
254,"{c05}≪ＨＲ3以上≫{/c}の
昼の{c05}≪沼地≫{/c}で
{c05}≪釣り≫{/c}することで入手可能。","Found in {c05}[HR3+] 
Fishing [Day]: {c05}Jungle{/c}."
255,"{c05}≪密林≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪調合屋≫{/c}から入手可能。","Purchase from the 
{c05}Combiner {/c}or
Gathering: {c05}Jungle{/c}."
256,{c05}≪調合屋≫{/c}から入手可能。,"Purchase from the 
{c05}Combiner{/c}."
257,{c05}≪調合屋≫{/c}から入手可能。,"Purchase from the 
{c05}Combiner{/c}."
258,"{c05}≪峡谷≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪調合屋≫{/c}から入手可能。","Purchase from the 
{c05}Combiner {/c}or
Gathering: {c05}Gorge{/c}."
259,"夜の≪樹海≫{/c}や{c05}≪潮島≫{/c}での
{c05}≪虫とり≫{/c}や{c05}≪フェスタ≫{/c}の
{c05}≪食材屋≫{/c}から入手可能。","Purchase: {c05}Grocery Store{/c}or
Gathering [Night]: 
{c05}Tidal Island{/c}."
260,"{c05}≪密林≫≪高地≫{/c}で
{c05}≪虫とり≫{/c}
することで入手可能。","Gathering: {c05}Jungle {/c}or 
{c05}Highlands{/c}."
261,"夜の{c05}≪樹海≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪ＨＲ3以上≫{/c}の
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Gathering [Day]: 
{c05}Great Forest {/c}or 
Trading [HR3+]: {c05}Npoints{/c}."
262,"夜の{c05}≪樹海≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪ＨＲ3以上≫{/c}の
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Gathering [Day]: 
{c05}Great Forest {/c}or 
Trading [HR3+]: {c05}Npoints{/c}."
263,"{c05}≪ＨＲ3以上≫{/c}の
{c05}≪沼地≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Found in {c05}[HR3+] 
Gathering: {c05}Swamp {/c}or 
Trading: {c05}GCP{/c}."
264,"≪沼地≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Gathering: {c05}Swamp {/c}or 
Trading: {c05}GCP Exchange{/c}."
265,dummy,
266,"{c05}≪雪山≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪ＨＲ3以上≫{/c}の
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Gathering: 
{c05}Snowy Mountain {/c}or 
Trading [HR3+]: {c05}GCP{/c}."
267,"{c05}≪ＨＲ3以上≫{/c}の
{c05}≪森丘≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Gathering [HR3+]: 
{c05}Forest & Hills 
Trading: {c05}GCP Exchange{/c}."
268,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。","{c05}Account Item 
{c02}Cannot be brought 
back from quests{/c}."
269,"昼の{c05}≪密林≫{/c}での{c05}≪採取≫{/c}や
{c05}≪食材屋≫{/c}から入手可能。","Gathering [Day]: {c05}Jungle {/c}or 
Purchase from the 
{c05}Grocery Store{/c}."
270,"{c05}≪砂漠≫{/c}での{c05}≪採取≫{/c}や
{c05}≪食材屋≫{/c}から入手可能。","Gathering: {c05}Desert {/c}or 
Purchase from the 
{c05}Grocery Store{/c}."
271,"{c05}≪沼地≫{/c}での{c05}≪採取≫{/c}や
{c05}≪フェスタ≫{/c}の{c05}≪食材屋≫{/c}
から入手可能。","Gathering: {c05}Swamp {/c}or 
Purchase from the 
{c05}Grocery Store{/c}."
272,"{c05}≪火山≫{/c}で
{c05}≪採取≫{/c}
することで入手可能。","Gathering: {c05}Volcano {/c}or 
Purchase from the 
{c05}Guild Grocery Store{/c}."
273,"昼の{c05}≪樹海≫{/c}での{c05}≪採取≫{/c}や
{c05}≪Ｎポイント交換≫{/c}
から入手可能。","Gathering [Day]: 
{c05}Great Forest {/c}or 
Trading: {c05}Npoints{/c}."
274,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
275,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
276,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
277,"{c05}≪雪山≫{/c}で
{c05}≪採取≫{/c}
することで入手可能。",Gathering: {c05}Snowy Mountains{/c}.
278,"{c05}≪樹海≫≪塔≫{/c}で
{c05}≪採取≫{/c}
することで入手可能。","Gathering: {c05}Great Forest {/c}or 
{c05}Tower{/c}."
279,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ケルビ≫≪ガウシカ≫
{/c}から入手可能。","Found in {c05}[HR 1-4] 
{/c}Carve from {c05}Kelbi 
{/c}and {c05}Anteka{/c}."
280,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ポポ≫
{/c}から入手可能。","Found in {c05}[HR 1-4] 
{/c}Carve from {c05}Popo{/c}."
281,"{c05}≪マカ漬けの壷・黄≫{/c}を
漬けることや
{c05}≪Ｎポイント交換≫{/c}から入手可能。","Pickling: 
{c05}Yellow Mocha Pot {/c}or 
Trading: {c05}Npoints{/c}."
282,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ガブラス≫
{/c}から入手可能。","Found in {c05}[HR1-4] 
{/c}Carve from {c05}Remobra{/c}."
283,"{c05}≪密林探索≫{/c}の報酬
から入手可能。","Area Reward: 
{c05}Great Forest{/c}."
284,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
285,"{c05}≪広場≫{/c}の{c05}≪釣堀≫{/c}や
{c05}≪沼地≫{/c}で
{c05}≪釣り≫{/c}することで入手可能。","Fishing: {c05}Swamp{/c}or 
{c05}Desert{/c}."
286,"{c05}≪密林≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪食材屋≫{/c}から入手可能。","Gathering: {c05}Jungle {/c}or 
Purchase from the 
{c05}Grocery Store{/c}."
287,"{c05}≪砂漠≫≪塔≫{/c}で
{c05}≪虫とり≫{/c}
することで入手可能。","Gathering: {c05}Desert{/c}or 
{c05}Tower{/c}."
288,"{c05}≪森丘≫{/c}で
{c05}≪虫とり≫{/c}
することで入手可能。","Gathering: 
{c05}Forest & Hills{/c}."
289,"{c05}≪塔≫{/c}での{c05}≪虫とり≫{/c}や
{c05}≪Ｎポイント交換≫{/c}
から入手可能。","Gathering: {c05}Tower {/c}or 
Trading: {c05}GCP Exchange{/c}."
290,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
291,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
292,"{c05}≪フェスタ≫{/c}の{c05}≪食材屋≫{/c}
から入手可能。","Purchase from the 
{c05}Grocery Store{/c}."
293,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
294,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
295,"{c05}≪フェスタ≫{/c}の{c05}≪食材屋≫{/c}
から入手可能。","Purchase from the 
{c05}Grocery Store{/c}."
296,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
297,{c05}≪食材屋≫{/c}から入手可能。,"Purchase from the 
{c05}Grocery Store{/c}."
298,"{c05}≪樹海≫{/c}での{c05}≪採取≫{/c}や
{c05}≪フェスタ≫{/c}の{c05}≪食材屋≫{/c}
から入手可能。","Gathering: 
{c05}Great Forest {/c}or 
Purchase: {c05}Grocery Store{/c}."
299,"{c05}≪樹海≫{/c}で{c05}≪採取≫{/c}
することで入手可能。","Gathering: 
{c05}Great Forest{/c}."
300,"{c05}≪特定のクエスト≫{/c}の報酬や
猟団部屋の{c05}≪ハリセンネコ≫{/c}
から入手可能。","Purchase from the 
{c05}Guild Grocery Store 
{/c}or from certain quests."
301,dummy,
302,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスランポス≫{/c}を捕獲
することで入手可能。","Found in {c05}[HR1-4] 
{/c}Obtain from {c05}Velocidrome 
{c03} [Capture]{/c}."
303,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスイーオス≫
{/c}から入手可能。","Found in {c05}[HR1-4] 
{/c}Carve from {c05}Ioprey{/c}."
304,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ドスゲネポス≫
{/c}から入手可能。","Found in {c05}[HR1-4] 
{/c}Obtain from {c05}Gendrome{/c}."
305,dummy,
306,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ヒプノック≫
{/c}から入手可能。","Found in {c05}[HR1-4] 
{/c}Obtain from {c05}Hypnoc{/c}."
307,dummy,
308,"{c05}≪ＨＲ2≫{/c}の
{c05}≪リオレイア≫≪グラビモス≫
{/c}から入手可能。","Found in {c05}[HR2] 
{/c}Obtain from {c05}Rathian
{/c}Or from {c05}Gravios{/c}."
309,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪フルフル≫≪フルフル亜種≫
{/c}から入手可能。","Found in {c05}[HR2-4] 
{/c}Obtain from {c05}Khezu
{/c}Or {c05}Red Khezu{/c}."
310,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪ゲリョス≫≪ゲリョス亜種≫
{/c}から入手可能。","Found in {c05}[HR2-4] 
{/c}Obtain from {c05}Gypceros
{/c}Or {c05}Purple Grypceros{/c}."
311,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪フルフル≫≪フルフル亜種≫
{/c}から入手可能。","Found in {c05}[HR2-4] 
{/c}Obtain from {c05}Khezu
{/c}Or {c05}Red Khezu{/c}."
312,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ポポ≫≪アプケロス≫
{/c}から入手可能。","Found in {c05}[HR 1-4] 
{/c}Carve from {c05}Popo 
{/c}and {c05}Apceros{/c}."
313,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪アプケロス≫≪ブルック≫
{/c}から入手可能。","Found in {c05}[HR 1-4] 
{/c}Carve from {c05}Apceros
{/c}or {c05}Burukku{/c}."
314,"{c05}≪ＨＲ2≫{/c}の
{c05}≪バサルモス≫≪グラビモス≫
{/c}から入手可能。","Found in {c05}[HR2] 
{/c}Obtain from {c05}Basarios
{/c}Or {c05}Gravios{/c}."
315,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪バサルモス≫
{/c}から入手可能。","Found in {c05}[HR3-4] 
{/c}Obtain from {c05}Basarios{/c}."
316,"{c05}≪ＨＲ2〜4≫{/c}の
{c05}≪テオ・テスカトル≫
{/c}から入手可能。","Found in {c05}[HR2-4] 
{/c}Obtain from {c05}Teostra{/c}."
317,"{c05}≪密林≫{/c}で
{c05}≪採取≫{/c}
することで入手可能。",Gathering: {c05}Jungle{/c}.
318,"{c05}≪密林≫{/c}での{c05}≪採取≫{/c}や
{c05}≪Ｎポイント交換≫{/c}
から入手可能。","Gathering: {c05}Jungle 
{/c}Trading: {c05}Npoints{/c}."
319,"{c05}≪ＨＲ3以上≫{/c}の
{c05}≪密林≫{/c}で
{c05}≪採取≫{/c}することで入手可能。","Found in {c05}[HR3 +] {/c}
Gathering: {c05}Jungle{/c}."
320,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ブルック≫≪エルペ≫
{/c}から入手可能。","Found in {c05}[HR 1-4] 
{/c}Carve from {c05}Burukku 
{/c}or {c05}Erupe{/c}."
321,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪ガミザミ≫≪ドスファンゴ≫
{/c}から入手可能。","Found in {c05}[HR 1-4] 
{/c}Carve from {c05}Bulldrome
{/c}or {c05}Hermitaur{/c}."
322,"{c05}≪ＨＲ1〜4≫{/c}の
{c05}≪沼地探索≫{/c}の報酬
から入手可能。","Found in {c05}[HR1-4] 
{/c}Obtain as an {c05}Area Reward
{/c}from the{c05}Swamp{/c}."
323,"{c05}≪樹海≫{/c}で
{c05}≪採取≫{/c}
することで入手可能。","Gathering: {c05}Great Forest 
{/c}Area Reward: 
{c05}Great Forest{/c}."
324,"{c05}≪ＨＲ3〜4≫{/c}の
{c05}≪ガノトトス≫≪グラビモス≫
{/c}から入手可能。","Found in {c05}[HR3-4] 
{/c}Obtain from {c05}Plesioth
{/c}Or {c05}Gravios{/c}."
325,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。","{c05}Account Item 
{c02}Cannot be brought 
back from quests{/c}."
326,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。","{c05}Account Item 
{c02}Cannot be brought 
back from quests{/c}."
327,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。","{c05}Account Item 
{c02}Cannot be brought 
back from quests{/c}."
328,"{c05}≪精算アイテム≫
{c02}持ち帰り不可。","{c05}Account Item 
{c02}Cannot be brought 
back from quests{/c}."
